 -4.65759925   0.00000000   1.23623596
 -4.11118435   0.00000000   1.44444484
 -3.87914346   0.00000000   1.17964992
 -3.31188440   0.00000000   1.21597870
 -2.54257831   0.00000000   1.31398388
 -2.45055743   0.00000000   1.44797989
 -1.91381895   0.00000000   1.08021926
 -1.04803715   0.00000000   1.18141162
 -0.77328812   0.00000000   1.20611904
 -0.24258788   0.00000000   1.34765533
  0.34102343   0.00000000   1.22232099
  0.79677865   0.00000000   1.12008468
  1.28668203   0.00000000   1.41024324
  1.90709199   0.00000000   1.45014139
  2.15188326   0.00000000   1.34345719
  2.88555176   0.00000000   1.10088623
  3.21940400   0.00000000   1.43794711
  3.72975064   0.00000000   1.40346856
  4.17045693   0.00000000   1.42168748
  4.77475177   0.00000000   1.07540790
 -4.88377048   0.00000000   1.94440957
 -4.45735449   0.00000000   1.67835757
 -3.84844924   0.00000000   1.64039046
 -3.42448136   0.00000000   1.91472445
 -2.87463856   0.00000000   1.59790382
 -2.39818714   0.00000000   1.96187935
 -1.70066852   0.00000000   1.77823660
 -1.25928578   0.00000000   1.75320730
 -0.58369318   0.00000000   1.53202741
 -0.05456604   0.00000000   1.71432217
  0.21365133   0.00000000   1.54554796
  0.88615030   0.00000000   1.93750357
  1.07726110   0.00000000   1.96793671
  1.61698241   0.00000000   1.62931430
  2.08258030   0.00000000   1.56275046
  2.85178406   0.00000000   1.86862849
  3.33526607   0.00000000   1.65296053
  3.93776903   0.00000000   1.67103110
  4.08866390   0.00000000   1.66319640
  4.62171234   0.00000000   1.81602344
 -4.62408643   0.00000000   2.36458242
 -4.35233563   0.00000000   2.44614250
 -3.72918186   0.00000000   2.25554520
 -3.31339367   0.00000000   2.42722402
 -2.78312447   0.00000000   2.04284439
 -2.25705626   0.00000000   2.21857873
 -1.96960300   0.00000000   2.10020808
 -1.24916466   0.00000000   2.43893190
 -0.91697115   0.00000000   2.15411112
 -0.35445042   0.00000000   2.10437101
  0.13975935   0.00000000   2.28912182
  0.74338260   0.00000000   2.09405633
  1.08851207   0.00000000   2.33527337
  1.92127612   0.00000000   2.24056823
  2.27297247   0.00000000   2.07122073
  2.75310395   0.00000000   2.24798512
  3.31069436   0.00000000   2.12264725
  3.54843464   0.00000000   2.41649324
  4.17749930   0.00000000   2.40132046
  4.83597756   0.00000000   2.04001643
 -4.74228460   0.00000000   2.73166365
 -4.34502791   0.00000000   2.66565572
 -3.54163612   0.00000000   2.57532325
 -3.10986289   0.00000000   2.62308751
 -2.81476675   0.00000000   2.75657046
 -2.44307023   0.00000000   2.85355336
 -1.89138054   0.00000000   2.66223107
 -1.13098904   0.00000000   2.54601379
 -0.78844607   0.00000000   2.71262009
 -0.09574429   0.00000000   2.78364179
  0.36924014   0.00000000   2.70477170
  0.81272621   0.00000000   2.89900695
  1.31873910   0.00000000   2.87846734
  1.61746227   0.00000000   2.61873081
  2.40095684   0.00000000   2.63733618
  2.94984652   0.00000000   2.87038831
  3.18245661   0.00000000   2.65179121
  3.75897774   0.00000000   2.82307340
  4.29963217   0.00000000   2.58854126
  4.74487647   0.00000000   2.58138949
 -4.95089735   0.00000000   3.05391983
 -4.24686707   0.00000000   3.20476678
 -3.61822655   0.00000000   3.04471528
 -3.46906471   0.00000000   3.10177952
 -2.76705026   0.00000000   3.43740807
 -2.16624937   0.00000000   3.42724895
 -1.61720889   0.00000000   3.32851672
 -1.25072404   0.00000000   3.07975656
 -0.64245402   0.00000000   3.23643845
 -0.40473819   0.00000000   3.41354598
  0.29489920   0.00000000   3.21918162
