 -4.62548099   0.00000000   1.23957650
 -4.27281566   0.00000000   1.45447912
 -3.68732798   0.00000000   1.37461358
 -3.33492677   0.00000000   1.40132086
 -2.55664619   0.00000000   1.05154511
 -2.27865662   0.00000000   1.43990345
 -1.85018823   0.00000000   1.40369652
 -1.13762659   0.00000000   1.34293073
 -0.83847482   0.00000000   1.26608116
 -0.12177796   0.00000000   1.27392818
  0.42060456   0.00000000   1.06204085
  0.72009915   0.00000000   1.26259131
  1.33344511   0.00000000   1.45555292
  1.63639979   0.00000000   1.23052893
  2.12976431   0.00000000   1.11929806
  2.94250038   0.00000000   1.17812787
  3.45101530   0.00000000   1.16673900
  3.77549207   0.00000000   1.26440173
  4.17752330   0.00000000   1.16451502
  4.85650173   0.00000000   1.46983448
 -4.87208250   0.00000000   1.60773595
 -4.08783872   0.00000000   1.71489696
 -3.67830342   0.00000000   1.87050303
 -3.11438969   0.00000000   1.85282915
 -2.96458374   0.00000000   1.87805696
 -2.18538334   0.00000000   1.96672002
 -1.80255562   0.00000000   1.87131758
 -1.35905828   0.00000000   1.71208741
 -0.71404660   0.00000000   1.65583623
 -0.46242049   0.00000000   1.61048240
  0.28120517   0.00000000   1.54402213
  0.95350885   0.00000000   1.64524819
  1.17095010   0.00000000   1.73784767
  1.71985565   0.00000000   1.64967464
  2.16782849   0.00000000   1.61710929
  2.92421952   0.00000000   1.88537682
  3.15040635   0.00000000   1.79775970
  3.82236657   0.00000000   1.90594944
  4.42974169   0.00000000   1.79173880
  4.71268804   0.00000000   1.64167577
 -4.91666238   0.00000000   2.04006323
 -4.23000418   0.00000000   2.29480965
 -3.65952283   0.00000000   2.10223797
 -3.43442853   0.00000000   2.13023850
 -2.55574165   0.00000000   2.20228807
 -2.44764726   0.00000000   2.42903580
 -1.96489278   0.00000000   2.31449007
 -1.31938423   0.00000000   2.41974643
 -0.95760849   0.00000000   2.18196836
 -0.44650501   0.00000000   2.06602771
  0.27834648   0.00000000   2.05503257
  0.65720224   0.00000000   2.35478852
  1.39410512   0.00000000   2.18000099
  1.60508748   0.00000000   2.06644101
  2.19322093   0.00000000   2.40175236
  2.84825921   0.00000000   2.21030592
  3.42471277   0.00000000   2.35371497
  3.97410702   0.00000000   2.07154648
  4.05635264   0.00000000   2.32189472
  4.78483853   0.00000000   2.17341164
 -4.80005737   0.00000000   2.67758465
 -4.25317826   0.00000000   2.68926204
 -3.57370856   0.00000000   2.54695968
 -3.04004418   0.00000000   2.93134597
 -2.90612605   0.00000000   2.69943406
 -2.34006815   0.00000000   2.72738294
 -1.89013064   0.00000000   2.68502807
 -1.11386473   0.00000000   2.62700480
 -0.68007190   0.00000000   2.59231539
 -0.17858417   0.00000000   2.53770501
  0.37445669   0.00000000   2.68772003
  0.91318929   0.00000000   2.91677041
  1.18192592   0.00000000   2.65216261
  1.93023041   0.00000000   2.71511345
  2.28846023   0.00000000   2.91416631
  2.74207376   0.00000000   2.94587385
  3.07080639   0.00000000   2.93250322
  3.58671589   0.00000000   2.64268756
  4.42346981   0.00000000   2.73079061
  4.53843220   0.00000000   2.86381524
 -4.78304159   0.00000000   3.21938419
 -4.17867164   0.00000000   3.42202300
 -3.77002664   0.00000000   3.21946077
 -3.43654289   0.00000000   3.19311972
 -2.74803076   0.00000000   3.39154996
 -2.19995061   0.00000000   3.21728307
 -1.85228135   0.00000000   3.03051994
 -1.11130487   0.00000000   3.17215720
 -0.71190022   0.00000000   3.18857132
 -0.02768666   0.00000000   3.14501698
  0.10388480   0.00000000   3.45438471
  0.81464585   0.00000000   3.37580936
  1.18302008   0.00000000   3.43611669
  1.82241382   0.00000000   3.17864135
  2.10131337   0.00000000   3.38996860
  2.96841521   0.00000000   3.37542799
  3.12398050   0.00000000   3.47316204
  3.66453563   0.00000000   3.38059341
  4.10206632   0.00000000   3.11143647
  4.55132468   0.00000000   3.25237846
 -4.74156803   0.00000000   3.60684234
