 -4.87209429   0.00000000   1.46566162
 -4.31014171   0.00000000   1.13803825
 -3.74932816   0.00000000   1.37384151
 -3.11412829   0.00000000   1.13276118
 -2.60109988   0.00000000   1.43524708
 -2.33341192   0.00000000   1.04597299
 -1.52677672   0.00000000   1.24451348
 -1.39067943   0.00000000   1.19936327
 -0.84978989   0.00000000   1.34365577
 -0.43799836   0.00000000   1.15344090
  0.23085503   0.00000000   1.41102348
  0.80699666   0.00000000   1.17163987
  1.27617507   0.00000000   1.27969370
  1.69700486   0.00000000   1.24408779
  2.18232127   0.00000000   1.20453247
  2.61264956   0.00000000   1.24025878
  3.06610800   0.00000000   1.33134376
  3.93429329   0.00000000   1.33968497
  4.42370704   0.00000000   1.10209340
  4.95389666   0.00000000   1.19317078
 -4.77141377   0.00000000   1.60632085
 -4.11452639   0.00000000   1.58941736
 -3.68324369   0.00000000   1.63540854
 -3.15818277   0.00000000   1.57722858
 -2.67148024   0.00000000   1.90074285
 -2.20163816   0.00000000   1.93294283
 -1.89449755   0.00000000   1.90698159
 -1.19785150   0.00000000   1.55008268
 -0.96943146   0.00000000   1.76966295
 -0.39675528   0.00000000   1.86188164
  0.20618276   0.00000000   1.56872571
  0.73444892   0.00000000   1.70940939
  1.45732320   0.00000000   1.81426821
  1.93917411   0.00000000   1.83754304
  2.32617631   0.00000000   1.62677637
  2.95701836   0.00000000   1.78172852
  3.33328291   0.00000000   1.68857899
  3.81914378   0.00000000   1.95560619
  4.07903817   0.00000000   1.63154174
  4.57985651   0.00000000   1.78712089
 -4.79750990   0.00000000   2.24394002
 -4.29402649   0.00000000   2.35700295
 -3.66039209   0.00000000   2.46357010
 -3.16137815   0.00000000   2.36606586
 -2.77591018   0.00000000   2.22052184
 -2.23880951   0.00000000   2.34324091
 -1.55391298   0.00000000   2.03453138
 -1.17786853   0.00000000   2.25222812
 -0.96468633   0.00000000   2.27665178
 -0.16822276   0.00000000   2.24109136
  0.21483861   0.00000000   2.09072981
  0.94435623   0.00000000   2.26596114
  1.12312290   0.00000000   2.15162874
  1.71129011   0.00000000   2.45830751
  2.31720462   0.00000000   2.22156419
  2.84012156   0.00000000   2.24444963
  3.17193988   0.00000000   2.40336282
  3.95228505   0.00000000   2.32298285
  4.42637130   0.00000000   2.39449374
  4.57637781   0.00000000   2.31058576
 -4.62344621   0.00000000   2.63637672
 -4.07309581   0.00000000   2.63992854
 -3.73640338   0.00000000   2.70578495
